Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Live attenuated viral vaccine,12364,OTHER,Merck & Co Inc,18077,Taiwan,TW,"MMR vaccine, Merck & Co",3643,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-05-07 00:00:00,Merck & Co Inc,18077,Launched,1982-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Pre-registration,2004-08-31 00:00:00,PR,11,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 2 Clinical,1986-12-31 00:00:00,C2,9,Infectious disease,746
Toxoid vaccine,12375,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 2 Clinical,1986-12-31 00:00:00,C2,9,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Merck & Co Inc,18077,South Korea,KR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Launched,2008-02-01 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Sanofi Pasteur MSD,23408,Western Europe,XW,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Pre-registration,2004-10-18 00:00:00,PR,11,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,Belgium,BE,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-05 00:00:00,R,12,Infectious disease,746
Toxoid vaccine,12375,OTHER,Sanofi Pasteur MSD,23408,Spain,ES,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-21 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,Czech Republic,CZ,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Toxoid vaccine,12375,OTHER,Sanofi Pasteur MSD,23408,Czech Republic,CZ,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Toxoid vaccine,12375,OTHER,Sanofi Pasteur MSD,23408,France,FR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,France,FR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,Iceland,IS,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-25 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,Netherlands,NL,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Hualan Biological Engineering Inc,1049660,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hualan Biological Engineering",79232,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1997-12-31 00:00:00,Hualan Biological Engineering Inc,1049660,Launched,1997-12-31 00:00:00,L,13,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Shenzhen Weiwu Guangming Biological Products Co Ltd,1041544,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Shenzhen Weiwu Guangming Biological Products",84800,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1999-12-31 00:00:00,Shenzhen Weiwu Guangming Biological Products Co Ltd,1041544,Registered,1999-12-31 00:00:00,R,12,Infectious disease,746
Immunostimulant,393,LOCAL_AND_MAJOR,Shenzhen Weiwu Guangming Biological Products Co Ltd,1041544,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Shenzhen Weiwu Guangming Biological Products",84800,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1999-12-31 00:00:00,Shenzhen Weiwu Guangming Biological Products Co Ltd,1041544,Launched,1999-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Shenzhen Weiwu Guangming Biological Products Co Ltd,1041544,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Shenzhen Weiwu Guangming Biological Products",84800,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1999-12-31 00:00:00,Shenzhen Weiwu Guangming Biological Products Co Ltd,1041544,Launched,1999-12-31 00:00:00,L,13,Infectious disease,746
Antibacterial,1594,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Registered,2002-12-31 00:00:00,R,12,Infectious disease,746
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Registered,2002-12-31 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,World Health Organization,20947,Mexico,MX,"measles vaccine (inhaled aerosol), WHO",56118,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2011-12-29 00:00:00,World Health Organization,20947,No Development Reported,2011-12-29 00:00:00,NDR,2,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Shanghai Institute of Biological Products Co Ltd,1071897,China,CN,"measles/mumps/rubella vaccine (live-attenuated), Shanghai Institute of Biological Products",79819,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2007-12-31 00:00:00,Sinopharm,1055632,Registered,2007-11-15 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Shanghai Institute of Biological Products Co Ltd,1071897,China,CN,"measles/mumps/rubella vaccine (live-attenuated), Shanghai Institute of Biological Products",79819,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2007-12-31 00:00:00,Sinopharm,1055632,Launched,2007-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Harbin Pacific Biopharmaceutical Co Ltd,1072329,China,CN,"human immunoglobulin (intramuscular, measles, hepatitis virus infection), Harbin Pacific Biopharmaceutical Co Ltd",80551,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Harbin Pacific Biopharmaceutical Co Ltd,1072329,Registered,1998-12-31 00:00:00,R,12,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Gilead Sciences Inc,16450,US,US,GS-438,9218,Chemical,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,1997-09-18 00:00:00,Gilead Sciences Inc,16450,Discovery,1995-09-01 00:00:00,DR,6,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Gilead Sciences Inc,16450,US,US,GS-438,9218,Chemical,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,1997-09-18 00:00:00,Gilead Sciences Inc,16450,Discontinued,1997-09-18 00:00:00,DX,3,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Germany,DE,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Launched,2006-08-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Lithuania,LT,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-10-03 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Denmark,DK,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-08-07 00:00:00,R,12,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,University of Catania,25282,Italy,IT,ON-1,16787,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-08-07 00:00:00,University of Catania,25282,Discovery,1999-03-31 00:00:00,DR,6,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Czech Republic,CZ,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-08-08 00:00:00,R,12,Infectious disease,746
Viral replication inhibitor,1532,LOCAL_AND_MAJOR,Utah State University,20691,US,US,KS-753,29239,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-02-12 00:00:00,Utah State University,20691,No Development Reported,2008-02-12 00:00:00,NDR,2,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Utah State University,20691,US,US,KS-753,29239,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-02-12 00:00:00,Utah State University,20691,Discovery,2000-06-19 00:00:00,DR,6,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Crucell Switzerland AG,24766,Switzerland,CH,"second-generation MMR vaccine, Berna",41069,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2006-03-28 00:00:00,Johnson & Johnson,17332,Phase 3 Clinical,2004-08-31 00:00:00,C3,10,Infectious disease,746
Recombinant viral vector vaccine,12370,OTHER,Bavarian Nordic A/S,24244,South Africa,ZA,MVA-mBN85B,54328,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2011-11-29 00:00:00,Bavarian Nordic A/S,24244,No Development Reported,2011-11-29 00:00:00,NDR,2,Infectious disease,746
DNA vaccine,1879,LOCAL_AND_MAJOR,Vical Inc,20743,US,US,"DNA vaccine (measles, Vaxfectin), Vical/Johns Hopkins University",57445,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2012-11-30 00:00:00,Vical Inc,20743,Discovery,2007-05-31 00:00:00,DR,6,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,VBI Vaccines,1002892,Canada,CA,"thermostable prophylactic MMR vaccine (intramuscular, measles/mumps/rubella infections), VBI Vaccines",70445,Biological,Discovery,Discovery,DR,DR,Measles virus infection,1,true,2014-04-29 00:00:00,VBI Vaccines,1002892,Discovery,2010-11-30 00:00:00,DR,6,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Wuhan Institute of Biological Products Co Ltd,1061252,China,CN,Wu Sheng Si Lin,80093,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2003-12-31 00:00:00,Sinopharm,1055632,Launched,2003-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Wuhan Institute of Biological Products Co Ltd,1061252,China,CN,Wu Sheng Si Lin,80093,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2003-12-31 00:00:00,Sinopharm,1055632,Launched,2003-12-31 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Sinovac (Dalian) Vaccine Technology Co Ltd,1052048,China,CN,"measles vaccine, Sinovac Dalian",80163,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2014-07-07 00:00:00,Sinovac Biotech Ltd,1005255,Discovery,2011-05-31 00:00:00,DR,6,Infectious disease,746
Antibacterial,1594,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (pH4, intravenous), Lanzhou Institute of Biological Products",80208,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2004-12-31 00:00:00,Sinopharm,1055632,Launched,2004-12-31 00:00:00,L,13,Infectious disease,746
Antibacterial,1594,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (pH4, intravenous), Lanzhou Institute of Biological Products",80208,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2004-12-31 00:00:00,Sinopharm,1055632,Registered,2004-12-31 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Beijing Minhai Biotechnology Co Ltd,1056577,China,CN,"measles/rubella vaccine (subcutaneous, live), Beijing Minhai Biotechnology",82024,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2014-10-24 00:00:00,Kangtai Biological Products Co Ltd,1071345,Registered,2012-10-30 00:00:00,R,12,Infectious disease,746
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Banghe Pharmaceutical Co Ltd,1076477,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Banghe Pharmaceutical",85214,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Banghe Pharmaceutical Co Ltd,1076477,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Registered,2013-10-25 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Wuhan Institute of Biological Products Co Ltd,1061252,China,CN,"measles/Japanese encephalitis vaccine (live attenuated), Wuhan Institute of Biological Products",87292,Biological,Discovery,Discovery,DR,DR,Measles virus infection,1,true,2008-10-31 00:00:00,Sinopharm,1055632,Discovery,2008-10-31 00:00:00,DR,6,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Goff Hill Ltd,1051158,Canada,CA,"antiviral therapeutics (viral infections/measles/multiple sclerosis), Goff Hill",65451,Chemical,Clinical,Clinical,CU,CU,Measles virus infection,1,true,2014-11-06 00:00:00,Goff Hill Ltd,1051158,Clinical,2010-01-27 00:00:00,CU,7,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Taiwan,TW,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1998-12-04 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Czech Republic,CZ,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-11-03 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Greece,GR,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1998-11-02 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Puerto Rico,PR,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Phase 3 Clinical,2012-06-29 00:00:00,C3,10,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Lithuania,LT,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-07-02 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Kaketsuken,15374,Japan,JP,"MMR vaccine, Merck & Co",3643,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-05-07 00:00:00,Kaketsuken,15374,Discovery,1993-12-01 00:00:00,DR,6,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Merck & Co Inc,18077,EU,EU,"MMR vaccine, Merck & Co",3643,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-05-07 00:00:00,Merck & Co Inc,18077,Launched,2001-01-09 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guangxi Beisheng Pharmaceutical",85734,Biological,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,2008-11-27 00:00:00,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,Registered,2005-12-31 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Pre-registration,2004-08-31 00:00:00,PR,11,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2005-09-06 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 3 Clinical,2003-09-26 00:00:00,C3,10,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Merck & Co Inc,18077,South Korea,KR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2008-01-31 00:00:00,R,12,Infectious disease,746
Toxoid vaccine,12375,OTHER,Merck & Co Inc,18077,South Korea,KR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2008-01-31 00:00:00,R,12,Infectious disease,746
Toxoid vaccine,12375,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Launched,2005-09-30 00:00:00,L,13,Infectious disease,746
Toxoid vaccine,12375,OTHER,Merck & Co Inc,18077,UK,GB,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Pre-registration,2013-01-10 00:00:00,PR,11,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,EU,EU,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Launched,2006-04-30 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,EU,EU,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Launched,2006-04-30 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,Iceland,IS,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-25 00:00:00,R,12,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Registered,2002-12-31 00:00:00,R,12,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Gilead Sciences Inc,16450,US,US,GS-438,9218,Chemical,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,1997-09-18 00:00:00,Gilead Sciences Inc,16450,Discovery,1995-09-01 00:00:00,DR,6,Infectious disease,746
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Harbin Pacific Biopharmaceutical Co Ltd,1072329,China,CN,"human immunoglobulin (intramuscular, measles, hepatitis virus infection), Harbin Pacific Biopharmaceutical Co Ltd",80551,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Harbin Pacific Biopharmaceutical Co Ltd,1072329,Registered,1998-12-31 00:00:00,R,12,Infectious disease,746
Unspecified vaccine,12380,LOCAL_AND_MAJOR,Beijing Minhai Biotechnology Co Ltd,1056577,China,CN,"measles/rubella/varicella Vaccine, Beijing Minhai Biotechnology",93309,Biological,Discovery,Discovery,DR,DR,Measles virus infection,1,true,2014-10-24 00:00:00,Kangtai Biological Products Co Ltd,1071345,Discovery,2014-10-24 00:00:00,DR,6,Infectious disease,746
Viral replication inhibitor,1532,LOCAL_AND_MAJOR,Emory University,20573,US,US,"non-nucleoside RDRP inhibitors (measles virus infection), Emory University",77538,Chemical,Discovery,Discovery,DR,DR,Measles virus infection,1,true,2012-01-27 00:00:00,Emory University,20573,Discovery,2007-02-27 00:00:00,DR,6,Infectious disease,746
Viral replication inhibitor,1532,LOCAL_AND_MAJOR,Utah State University,20691,US,US,"coumarin analogs (measles virus), MediChem/Utah State",38853,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-02-12 00:00:00,Utah State University,20691,Discovery,2002-03-21 00:00:00,DR,6,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,University of Catania,25282,Italy,IT,ON-1,16787,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-08-07 00:00:00,University of Catania,25282,No Development Reported,2008-08-07 00:00:00,NDR,2,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,EU,EU,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2006-07-31 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Netherlands,NL,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-08-13 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Lithuania,LT,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-10-03 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,France,FR,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2008-01-10 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Crucell Switzerland AG,24766,Switzerland,CH,"second-generation MMR vaccine, Berna",41069,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2006-03-28 00:00:00,Johnson & Johnson,17332,No Development Reported,2006-03-28 00:00:00,NDR,2,Infectious disease,746
DNA vaccine,1879,LOCAL_AND_MAJOR,Vical Inc,20743,US,US,"DNA vaccine (measles, Vaxfectin), Vical/Johns Hopkins University",57445,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2012-11-30 00:00:00,Vical Inc,20743,No Development Reported,2012-11-30 00:00:00,NDR,2,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Aktiv-Dry LLC,1032149,US,US,"measles vaccine (inhaled dry powder/CAN-BD), Aktiv-Dry",57263,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Measles virus infection,1,true,2012-03-28 00:00:00,Aktiv-Dry LLC,1032149,Discovery,2005-09-30 00:00:00,DR,6,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Tanabe Seiyaku Co Ltd,20315,Japan,JP,Mearubik,66592,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2005-12-31 00:00:00,Mitsubishi Chemical Holdings Corp,1022450,Launched,2005-12-31 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Beijing Tiantan Biological Products Co Ltd,1027662,China,CN,"measles/rubella vaccine (subcutaneous, live), Beijing Tiantan Biological Products",79155,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Registered,2002-12-31 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Sinovac (Dalian) Vaccine Technology Co Ltd,1052048,China,CN,"measles vaccine, Sinovac Dalian",80163,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2014-07-07 00:00:00,Sinovac Biotech Ltd,1005255,No Development Reported,2014-07-07 00:00:00,NDR,2,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Shanghai Institute of Biological Products Co Ltd,1071897,China,CN,"human immunoglobulin (intramuscular), Shanghai Institute of Biological Products",80171,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1997-12-31 00:00:00,Sinopharm,1055632,Launched,1997-12-31 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,BioNet-Asia Co Ltd,1049946,Thailand,TH,"measles vaccine, BioNet-Asia",81219,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-08-30 00:00:00,BioNet-Asia Co Ltd,1049946,Launched,2012-08-30 00:00:00,L,13,Infectious disease,746
Virus uptake inhibitor,1720,LOCAL_AND_MAJOR,Bulgarian Academy of Science,21028,Bulgaria,BG,PAMPS,7692,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-01-24 00:00:00,Bulgarian Academy of Science,21028,Discovery,2000-05-02 00:00:00,DR,6,Infectious disease,746
