Action,ActionId,AuthorityGroup,Company,CompanyId,CompanyOwnershipRelationship,Country,CountryId,Drug,DrugId,DrugRelationship,EntityType,HighestPatStatus,HighestPatStatusForCnty,HighestPatStatusId,HighestPatStatusIdForCnty,Indication,IndicationId,LatestChange,ParentCompany,ParentCompanyId,Patent,PatentId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Myocardial infarction,224,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Cardiovascular disease,57
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Renal disease,286,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Genitourinary disease,366
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Autoimmune disease,36,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Immune disorder,185
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Hormone deficiency,364,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Endocrine disease,112
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Vascular disease,742,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Cardiovascular disease,57
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Infectious disease,746,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Diabetes mellitus,97,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Publication,2008-12-24 00:00:00,PUB,2,Endocrine disease,112
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Thrombosis,1076,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Hematological disease,142
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Anemia,17,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Hematological disease,142
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Inflammatory disease,188,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Inflammatory disease,188
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Myocardial infarction,224,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Cardiovascular disease,57
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Renal disease,286,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Genitourinary disease,366
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Autoimmune disease,36,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Immune disorder,185
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Hormone deficiency,364,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Endocrine disease,112
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Cancer,651,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Vascular disease,742,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Cardiovascular disease,57
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Infectious disease,746,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,XL-Protein GmbH,1050061,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Diabetes mellitus,97,null,XL-Protein GmbH,1050061,WO-2008155134,PA3725940,First Priority,2007-06-21 00:00:00,PRI,1,Endocrine disease,112
IL-2 receptor agonist,221,null,Kyowa Hakko Kogyo Co Ltd,17724,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Neoplasm,230,null,Kirin Holdings Co Ltd,1037687,WO-2005053742,PA2993700,First Publication,2005-06-16 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,Kyowa Hakko Kogyo Co Ltd,17724,Owner,Japan,JP,null,null,null,null,First Publication,First Priority,PUB,PRI,Neoplasm,230,null,Kirin Holdings Co Ltd,1037687,WO-2005053742,PA2993700,First Priority,2003-12-04 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,CEL-SCI Corp,15339,Owner,World,WO,Multikine,7401,Formulation,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,CEL-SCI Corp,15339,WO-2005120550,PA3069061,First Publication,2005-12-22 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,CEL-SCI Corp,15339,Owner,World,WO,Multikine,7401,Formulation,null,First Publication,First Publication,PUB,PUB,Solid tumor,725,null,CEL-SCI Corp,15339,WO-2005120550,PA3069061,First Publication,2005-12-22 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,CEL-SCI Corp,15339,Owner,US,US,Multikine,7401,Formulation,null,First Publication,First Priority,PUB,PRI,Cancer,651,null,CEL-SCI Corp,15339,WO-2005120550,PA3069061,First Priority,2004-06-04 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,CEL-SCI Corp,15339,Owner,US,US,Multikine,7401,Formulation,null,First Publication,First Priority,PUB,PRI,Solid tumor,725,null,CEL-SCI Corp,15339,WO-2005120550,PA3069061,First Priority,2004-06-04 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Acute myelogenous leukemia,1731,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Rare disease,9099
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Chronic lymphocytic leukemia,1734,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Hematological disease,142
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Renal cell carcinoma,1766,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Genitourinary disease,366
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Melanoma,205,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Dermatological disease,95
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Prostate tumor,276,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Andrology,1785
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Non-Hodgkin lymphoma,319,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Rare disease,9099
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Uterine cervix tumor,427,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Gynecology and obstetrics,1521
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Breast tumor,49,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Endocrine disease,112
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Colon tumor,767,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Gastrointestinal disease,129
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Ovary tumor,799,null,Novartis AG,23137,WO-2005062929,PA3000811,First Publication,2005-07-14 00:00:00,PUB,2,Endocrine disease,112
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Acute myelogenous leukemia,1731,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Rare disease,9099
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Chronic lymphocytic leukemia,1734,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Hematological disease,142
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Renal cell carcinoma,1766,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Genitourinary disease,366
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Melanoma,205,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Dermatological disease,95
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Prostate tumor,276,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Andrology,1785
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Non-Hodgkin lymphoma,319,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Rare disease,9099
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Uterine cervix tumor,427,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Gynecology and obstetrics,1521
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Breast tumor,49,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Endocrine disease,112
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Cancer,651,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Colon tumor,767,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Gastrointestinal disease,129
IL-2 receptor agonist,221,null,Novartis Vaccines & Diagnostics Srl,1002977,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Ovary tumor,799,null,Novartis AG,23137,WO-2005062929,PA3000811,First Priority,2003-12-22 00:00:00,PRI,1,Endocrine disease,112
IL-2 receptor agonist,221,null,Individual,21144,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,Individual,21144,WO-2011103882,PA6555344,First Publication,2011-09-01 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,Individual,21144,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,Individual,21144,WO-2011103882,PA6555344,First Priority,2010-02-24 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,CEL-SCI Corp,15339,Owner,World,WO,Multikine,7401,Component of Combination,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,CEL-SCI Corp,15339,WO-2006004633,PA3075064,First Publication,2006-01-12 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,CEL-SCI Corp,15339,Owner,US,US,Multikine,7401,Component of Combination,null,First Publication,First Priority,PUB,PRI,Cancer,651,null,CEL-SCI Corp,15339,WO-2006004633,PA3075064,First Priority,2004-06-29 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,Neose Technologies Inc,24203,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Unidentified indication,1005,null,Neose Technologies Inc,24203,WO-2005067601,PA3004666,First Publication,2005-07-28 00:00:00,PUB,2,Unidentified indication,1005
IL-2 receptor agonist,221,null,Neose Technologies Inc,24203,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Unidentified indication,1005,null,Neose Technologies Inc,24203,WO-2005067601,PA3004666,First Priority,2004-01-09 00:00:00,PRI,1,Unidentified indication,1005
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Allergic rhinitis,1107,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Respiratory disease,711
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Allergy,12,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Immune disorder,185
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Fungal infection,124,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Prion infection,1300,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Hepatitis virus infection,155,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Inflammatory disease,188
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,HIV infection,158,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Protozoal infection,278,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Asthma,31,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Respiratory disease,711
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Viral infection,344,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Wound healing,347,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Injury,748
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Autoimmune disease,36,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Immune disorder,185
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Bacterial infection,40,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Cancer,651,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Publication,2005-08-04 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Allergic rhinitis,1107,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Respiratory disease,711
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Allergy,12,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Immune disorder,185
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Fungal infection,124,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Prion infection,1300,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Hepatitis virus infection,155,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Inflammatory disease,188
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,HIV infection,158,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Protozoal infection,278,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Asthma,31,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Respiratory disease,711
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Viral infection,344,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Wound healing,347,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Injury,748
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Autoimmune disease,36,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Immune disorder,185
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Bacterial infection,40,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Infectious disease,746
IL-2 receptor agonist,221,null,MNLpharma Ltd,1003444,Owner,UK,GB,null,null,null,null,First Publication,First Priority,PUB,PRI,Cancer,651,null,Summit Therapeutics plc,1017551,WO-2005070418,PA3006122,First Priority,2004-01-21 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,World,WO,migalastat hydrochloride,CP165604,Formulation,null,First Publication,First Publication,PUB,PUB,Lysosome storage disease,648,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Publication,2007-11-29 00:00:00,PUB,2,Genetic disorder,609
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,World,WO,migalastat hydrochloride,CP165604,Formulation,null,First Publication,First Publication,PUB,PUB,Fabry disease,774,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Publication,2007-11-29 00:00:00,PUB,2,Ocular disease,239
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,World,WO,migalastat,47398,General interest,null,First Publication,First Publication,PUB,PUB,Lysosome storage disease,648,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Publication,2007-11-29 00:00:00,PUB,2,Genetic disorder,609
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,World,WO,migalastat,47398,General interest,null,First Publication,First Publication,PUB,PUB,Fabry disease,774,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Publication,2007-11-29 00:00:00,PUB,2,Ocular disease,239
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,US,US,migalastat hydrochloride,CP165604,Formulation,null,First Publication,First Priority,PUB,PRI,Lysosome storage disease,648,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Priority,2006-05-16 00:00:00,PRI,1,Genetic disorder,609
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,US,US,migalastat hydrochloride,CP165604,Formulation,null,First Publication,First Priority,PUB,PRI,Fabry disease,774,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Priority,2006-05-16 00:00:00,PRI,1,Ocular disease,239
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,US,US,migalastat,47398,General interest,null,First Publication,First Priority,PUB,PRI,Lysosome storage disease,648,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Priority,2006-05-16 00:00:00,PRI,1,Genetic disorder,609
IL-2 receptor agonist,221,null,Amicus Therapeutics Inc,1003633,Owner,US,US,migalastat,47398,General interest,null,First Publication,First Priority,PUB,PRI,Fabry disease,774,null,Amicus Therapeutics Inc,1003633,WO-2007137072,PA3573816,First Priority,2006-05-16 00:00:00,PRI,1,Ocular disease,239
IL-2 receptor agonist,221,null,Chiron Corp,15385,Owner,World,WO,alemtuzumab,2716,Component of Combination,null,First Publication,First Publication,PUB,PUB,Chronic lymphocytic leukemia,1734,null,Novartis AG,23137,WO-2005016380,PA2948568,First Publication,2005-02-24 00:00:00,PUB,2,Hematological disease,142
IL-2 receptor agonist,221,null,Chiron Corp,15385,Owner,US,US,alemtuzumab,2716,Component of Combination,null,First Publication,First Priority,PUB,PRI,Chronic lymphocytic leukemia,1734,null,Novartis AG,23137,WO-2005016380,PA2948568,First Priority,2003-07-30 00:00:00,PRI,1,Hematological disease,142
IL-2 receptor agonist,221,null,Proscan Rx Pharma,1009372,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Metastasis,1069,null,Proscan Rx Pharma,1009372,WO-2005100404,PA3055109,First Publication,2005-10-27 00:00:00,PUB,2,Neoplasm,230
IL-2 receptor agonist,221,null,Proscan Rx Pharma,1009372,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Prostate tumor,276,null,Proscan Rx Pharma,1009372,WO-2005100404,PA3055109,First Publication,2005-10-27 00:00:00,PUB,2,Andrology,1785
IL-2 receptor agonist,221,null,Proscan Rx Pharma,1009372,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Metastasis,1069,null,Proscan Rx Pharma,1009372,WO-2005100404,PA3055109,First Priority,2004-04-19 00:00:00,PRI,1,Neoplasm,230
IL-2 receptor agonist,221,null,Proscan Rx Pharma,1009372,Owner,US,US,null,null,null,null,First Publication,First Priority,PUB,PRI,Prostate tumor,276,null,Proscan Rx Pharma,1009372,WO-2005100404,PA3055109,First Priority,2004-04-19 00:00:00,PRI,1,Andrology,1785
IL-2 receptor agonist,221,null,Neose Technologies Inc,24203,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Infertility,1079,null,Neose Technologies Inc,24203,WO-2005121331,PA3069149,First Publication,2005-12-22 00:00:00,PUB,2,Genitourinary disease,366
IL-2 receptor agonist,221,null,Neose Technologies Inc,24203,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Growth disorder,140,null,Neose Technologies Inc,24203,WO-2005121331,PA3069149,First Publication,2005-12-22 00:00:00,PUB,2,Growth disorder,140
