Action,ActionId,AuthorityGroup,Company,CompanyId,CompanyOwnershipRelationship,Country,CountryId,Drug,DrugId,DrugRelationship,EntityType,HighestPatStatus,HighestPatStatusForCnty,HighestPatStatusId,HighestPatStatusIdForCnty,Indication,IndicationId,LatestChange,ParentCompany,ParentCompanyId,Patent,PatentId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Norepinephrine uptake inhibitor,285,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Urinary incontinence,187,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Genitourinary disease,366
Norepinephrine uptake inhibitor,285,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Obesity,238,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Nutritional disorder,684
Norepinephrine uptake inhibitor,285,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Anxiety disorder,25,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Psychiatric disorder,207
Norepinephrine uptake inhibitor,285,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Depression,93,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Psychiatric disorder,207
5-HT uptake inhibitor,3,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Eating disorder,106,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Psychiatric disorder,207
5-HT uptake inhibitor,3,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Urinary incontinence,187,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Genitourinary disease,366
5-HT uptake inhibitor,3,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Obesity,238,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Nutritional disorder,684
5-HT uptake inhibitor,3,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Anxiety disorder,25,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Psychiatric disorder,207
5-HT uptake inhibitor,3,null,Merck & Co Inc,18077,Owner,US,US,Bicifadine,39897,Process,null,First Publication,First Priority,PUB,PRI,Depression,93,null,Merck & Co Inc,18077,WO-2007127421,PA3566056,First Priority,2006-04-28 00:00:00,PRI,1,Psychiatric disorder,207
Norepinephrine uptake inhibitor,285,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Inflammatory disease,188,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Inflammatory disease,188
Norepinephrine uptake inhibitor,285,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Pain,20,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Neurological disease,677
Norepinephrine uptake inhibitor,285,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Osteoarthritis,245,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Inflammatory disease,188
Non-steroidal anti-inflammatory,2955,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Inflammatory disease,188,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Inflammatory disease,188
Non-steroidal anti-inflammatory,2955,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Pain,20,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Neurological disease,677
Non-steroidal anti-inflammatory,2955,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Osteoarthritis,245,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Inflammatory disease,188
5-HT uptake inhibitor,3,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Inflammatory disease,188,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Inflammatory disease,188
5-HT uptake inhibitor,3,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Pain,20,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Neurological disease,677
5-HT uptake inhibitor,3,null,Euthymics Bioscience Inc,1052448,Owner,World,WO,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Publication,PUB,PUB,Osteoarthritis,245,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Publication,2008-01-17 00:00:00,PUB,2,Inflammatory disease,188
Norepinephrine uptake inhibitor,285,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Inflammatory disease,188,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Inflammatory disease,188
Norepinephrine uptake inhibitor,285,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Pain,20,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Neurological disease,677
Norepinephrine uptake inhibitor,285,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Osteoarthritis,245,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Inflammatory disease,188
Non-steroidal anti-inflammatory,2955,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Inflammatory disease,188,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Inflammatory disease,188
Non-steroidal anti-inflammatory,2955,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Pain,20,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Neurological disease,677
Non-steroidal anti-inflammatory,2955,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Osteoarthritis,245,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Inflammatory disease,188
5-HT uptake inhibitor,3,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Inflammatory disease,188,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Inflammatory disease,188
5-HT uptake inhibitor,3,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Pain,20,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Neurological disease,677
5-HT uptake inhibitor,3,null,Euthymics Bioscience Inc,1052448,Owner,US,US,"bicifadine (sustained-release, pain), DOV",39897,Component of Combination,null,First Publication,First Priority,PUB,PRI,Osteoarthritis,245,null,Euthymics Bioscience Inc,1052448,WO-2008008474,PA3592729,First Priority,2006-07-11 00:00:00,PRI,1,Inflammatory disease,188
