Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
IL-2 agonist,221,LOCAL_AND_MAJOR,BioGeneric Pharma,1083848,Egypt,EG,"human interleukin-2 follow-on biologic, BioGeneric Pharma",85661,Biological,Launched,Launched,L,L,Renal cell carcinoma,1766,true,2013-05-21 00:00:00,BioGeneric Pharma,1083848,Launched,2013-05-21 00:00:00,L,13,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Renal tumor,999,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Launched,2001-12-31 00:00:00,L,13,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Infectious disease,746,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Launched,2001-12-31 00:00:00,L,13,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Lymphoma,203,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Registered,2001-12-31 00:00:00,R,12,Hematological disease,142
IL-2 agonist,221,LOCAL_AND_MAJOR,University of Texas System,21864,US,US,INGN-301,14960,Chemical,No Development Reported,No Development Reported,NDR,NDR,HIV infection,158,false,2001-11-28 00:00:00,University of Texas System,21864,Discovery,1997-10-08 00:00:00,DR,6,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,Bayer AG,14455,Germany,DE,BAY-50-4798,28450,Biological,No Development Reported,No Development Reported,NDR,NDR,HIV infection,158,false,2009-01-29 00:00:00,Bayer AG,14455,Phase 1 Clinical,2002-03-15 00:00:00,C1,8,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Lymphoma,203,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Launched,2005-12-31 00:00:00,L,13,Hematological disease,142
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Ascites,2204,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Launched,2005-12-31 00:00:00,L,13,Gastrointestinal disease,129
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Rheumatoid arthritis,291,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2005-12-31 00:00:00,R,12,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Systemic lupus erythematosus,318,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2005-12-31 00:00:00,R,12,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Cell-Medicine Inc,1003462,Japan,JP,AFTVac,55115,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Hepatocellular carcinoma,1767,true,2011-03-16 00:00:00,Cell-Medicine Inc,1003462,Phase 2 Clinical,2002-04-30 00:00:00,C2,9,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Weizmann Institute of Science,15489,Israel,IL,"interleukin-2-like growth factor, Yeda",7267,Biological,No Development Reported,No Development Reported,NDR,NDR,Neurodegenerative disease,233,false,2001-03-16 00:00:00,Weizmann Institute of Science,15489,No Development Reported,2001-03-16 00:00:00,NDR,2,Neurological disease,677
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Lymphoma,203,true,1997-12-31 00:00:00,Sinopharm,1055632,Registered,1997-12-31 00:00:00,R,12,Hematological disease,142
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Lymphoma,203,true,1997-12-31 00:00:00,Sinopharm,1055632,Launched,1997-12-31 00:00:00,L,13,Hematological disease,142
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Infectious disease,746,true,1997-12-31 00:00:00,Sinopharm,1055632,Launched,1997-12-31 00:00:00,L,13,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,EMD Lexigen Research Center Corp,21956,US,US,tucotuzumab celmoleukin,21065,Biological,Discontinued,No Development Reported,NDR,DX,Colorectal tumor,989,false,2008-04-23 00:00:00,Merck KGaA,18101,No Development Reported,2005-04-13 00:00:00,NDR,2,Gastrointestinal disease,129
IL-2 agonist,221,LOCAL_AND_MAJOR,Altor BioScience Corp,1007204,US,US,"ALT-801 (bolus injection, cancer), Altor",57607,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Cancer,651,true,2012-08-31 00:00:00,Altor BioScience Corp,1007204,Phase 2 Clinical,2007-12-20 00:00:00,C2,9,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,No Development Reported,NDR,C3,Prostate tumor,276,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,No Development Reported,2008-10-30 00:00:00,NDR,2,Andrology,1785
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,Discovery,DR,C3,Anal dysplasia,1517,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Discovery,2013-10-07 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,OTHER,IDC-GP Pharm LLC,1064383,Argentina,AR,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,IDC-GP Pharm LLC,1064383,Discovery,2011-08-23 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,OTHER,CEL-SCI Corp,15339,Malaysia,MY,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Discovery,2015-02-19 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 3 Clinical,2010-12-22 00:00:00,C3,10,Neoplasm,230
IL-2 agonist,221,OTHER,CEL-SCI Corp,15339,Canada,CA,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 3 Clinical,2011-05-17 00:00:00,C3,10,Neoplasm,230
IL-2 agonist,221,OTHER,CEL-SCI Corp,15339,Israel,IL,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 2 Clinical,1998-11-03 00:00:00,C2,9,Neoplasm,230
IL-2 agonist,221,OTHER,3SBio Inc,1016672,China,CN,"interleukin-2, 3SBio",79719,Biological,Launched,Launched,L,L,Melanoma,205,true,1997-12-31 00:00:00,Decade Sunshine Ltd,1084373,Launched,1996-12-31 00:00:00,L,13,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Shanghai Hua Xin High Biotechnology Inc,1029201,China,CN,"recombinant human interleukin-2 (freeze-dried), Shanghai Hua Xin High Biotechnology Inc",79382,Biological,Launched,Launched,L,L,Renal cell carcinoma,1766,true,1997-12-31 00:00:00,Shanghai Hua Xin High Biotechnology Inc,1029201,Launched,1997-12-31 00:00:00,L,13,Genitourinary disease,366
IL-2 agonist,221,OTHER,Zenotech Laboratories Ltd,1021416,India,IN,"interleukin-2 follow-on-biologic, Zenotech",79967,Biological,Launched,Launched,L,L,Renal cell carcinoma,1766,true,2008-03-31 00:00:00,Daiichi Sankyo Co Ltd,1017506,Phase 3 Clinical,2005-03-31 00:00:00,C3,10,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Lung tumor,755,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Registered,2001-12-31 00:00:00,R,12,Respiratory disease,711
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Systemic lupus erythematosus,318,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Launched,2001-12-31 00:00:00,L,13,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Melanoma,205,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Registered,2001-12-31 00:00:00,R,12,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Alkermes plc,14005,US,US,RDB-1450,86441,Biological,Discovery,Discovery,DR,DR,Cancer,651,true,2015-04-13 00:00:00,Alkermes plc,14005,Discovery,2013-07-17 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Sjoegrens syndrome,1148,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2005-12-31 00:00:00,R,12,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Melanoma,205,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2005-12-31 00:00:00,R,12,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Rheumatoid arthritis,291,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Launched,2005-12-31 00:00:00,L,13,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,Provecs Medical GmbH,1045268,Germany,DE,"immunostimulant (cancer/infection/vaccination), Provecs",62423,Biological,Discovery,Discovery,DR,DR,Infectious disease,746,true,2011-11-01 00:00:00,Provecs Medical GmbH,1045268,Discovery,2008-11-18 00:00:00,DR,6,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,Bayer AG,14455,US,US,BAY-50-4798,28450,Biological,No Development Reported,No Development Reported,NDR,NDR,Melanoma,205,false,2009-01-29 00:00:00,Bayer AG,14455,Phase 2 Clinical,2003-04-30 00:00:00,C2,9,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,AplaGen GmbH,30593,Germany,DE,"IL-2 mimetic peptides (cancer immunotherapy), AplaGen",53507,Biological,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2011-12-27 00:00:00,AplaGen GmbH,30593,Discovery,2005-05-13 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,AplaGen GmbH,30593,Germany,DE,"IL-2 mimetic peptides (cancer immunotherapy), AplaGen",53507,Biological,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2011-12-27 00:00:00,AplaGen GmbH,30593,No Development Reported,2011-12-27 00:00:00,NDR,2,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Melanoma,205,true,1997-12-31 00:00:00,Sinopharm,1055632,Registered,1997-12-31 00:00:00,R,12,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Systemic lupus erythematosus,318,true,1997-12-31 00:00:00,Sinopharm,1055632,Registered,1997-12-31 00:00:00,R,12,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Seragen Inc,25767,US,US,DAB-486-IL-2,12802,Biological,Discontinued,Discontinued,DX,DX,Neoplasm,230,false,1996-07-23 12:14:39,Ligand Pharmaceuticals Inc,17808,Discontinued,1996-07-23 00:00:00,DX,3,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Seragen Inc,25767,US,US,DAB-486-IL-2,12802,Biological,Discontinued,Discontinued,DX,DX,Rheumatoid arthritis,291,false,1996-07-23 12:14:39,Ligand Pharmaceuticals Inc,17808,Discontinued,1996-07-23 12:14:39,DX,3,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,Merck Serono SA,19862,US,US,tucotuzumab celmoleukin,21065,Biological,Discontinued,Discontinued,DX,DX,Ovary tumor,799,false,2008-04-23 00:00:00,Merck KGaA,18101,Phase 2 Clinical,2007-10-24 00:00:00,C2,9,Endocrine disease,112
IL-2 agonist,221,LOCAL_AND_MAJOR,FGene SA,26231,France,FR,FG-003,21923,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2001-02-06 00:00:00,FGene SA,26231,Discovery,1999-02-04 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,EMD Lexigen Research Center Corp,21956,US,US,tucotuzumab celmoleukin,21065,Biological,Discontinued,No Development Reported,NDR,DX,Brain tumor,760,false,2008-04-23 00:00:00,Merck KGaA,18101,No Development Reported,2002-02-15 00:00:00,NDR,2,Neurological disease,677
IL-2 agonist,221,LOCAL_AND_MAJOR,Merck Serono SA,19862,US,US,NHS-IL2-LT,57922,Biological,Phase 2 Clinical,Phase 1 Clinical,C1,C2,Solid tumor,725,true,2014-01-22 00:00:00,Merck KGaA,18101,Phase 1 Clinical,2006-12-31 00:00:00,C1,8,Neoplasm,230
IL-2 agonist,221,OTHER,Merck Serono SA,19862,Europe,X5,NHS-IL2-LT,57922,Biological,Phase 2 Clinical,Phase 1 Clinical,C1,C2,Solid tumor,725,true,2014-01-22 00:00:00,Merck KGaA,18101,Phase 1 Clinical,2006-12-31 00:00:00,C1,8,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Altor BioScience Corp,1007204,US,US,"ALT-801 (bolus injection, cancer), Altor",57607,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Cancer,651,true,2012-08-31 00:00:00,Altor BioScience Corp,1007204,Discovery,2003-11-11 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Altor BioScience Corp,1007204,US,US,"ALT-801 (donor lymphocyte infusion, cancer), Altor",63685,Biological,No Development Reported,No Development Reported,NDR,NDR,Acute myelogenous leukemia,1731,false,2014-09-11 00:00:00,Altor BioScience Corp,1007204,Phase 2 Clinical,2011-06-29 00:00:00,C2,9,Hematological disease,142
IL-2 agonist,221,OTHER,CEL-SCI Corp,15339,Europe,X5,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 3 Clinical,2011-05-13 00:00:00,C3,10,Neoplasm,230
IL-2 agonist,221,OTHER,CEL-SCI Corp,15339,Israel,IL,Multikine,7401,Biological,Phase 3 Clinical,No Development Reported,NDR,C3,Breast tumor,49,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Clinical,2000-05-24 00:00:00,CU,7,Endocrine disease,112
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,Phase 1 Clinical,C1,C3,Uterine cervix tumor,427,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 1 Clinical,2001-05-08 00:00:00,C1,8,Gynecology and obstetrics,1521
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,No Development Reported,NDR,C3,Prostate tumor,276,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 1 Clinical,1998-11-03 00:00:00,C1,8,Andrology,1785
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,No Development Reported,NDR,C3,HIV infection,158,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,No Development Reported,2008-10-30 00:00:00,NDR,2,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,Shandong Quangang Pharmaceutical Co Ltd,1077532,China,CN,"interleukin-2 follow-on biologic, Shandong Quangang Pharmaceutical",82874,Biological,Launched,Launched,L,L,Sjoegrens syndrome,1148,true,2001-12-31 00:00:00,Shandong Quangang Pharmaceutical Co Ltd,1077532,Registered,2001-12-31 00:00:00,R,12,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,Laboratorios Bioprofarma,1072303,Argentina,AR,"interleukin-2 follow-on biologic, Laboratorios Bioprofarma",80440,Biological,Launched,Launched,L,L,Melanoma,205,true,2012-08-22 00:00:00,Bago,14346,Launched,2012-08-22 00:00:00,L,13,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,National Institutes of Health,20518,US,US,"glucocorticoid/rIL-2 (inflammation/immune-mediated disorders/transplant rejection), NCI",84550,Biological,Discovery,Discovery,DR,DR,Immune disorder,185,true,2004-08-31 00:00:00,US Government,20516,Discovery,2004-08-31 00:00:00,DR,6,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,Bayer AG,14455,US,US,BAY-50-4798,28450,Biological,No Development Reported,No Development Reported,NDR,NDR,HIV infection,158,false,2009-01-29 00:00:00,Bayer AG,14455,Phase 2 Clinical,2003-04-30 00:00:00,C2,9,Infectious disease,746
IL-2 agonist,221,LOCAL_AND_MAJOR,Bayer AG,14455,US,US,BAY-50-4798,28450,Biological,No Development Reported,No Development Reported,NDR,NDR,Renal cell carcinoma,1766,false,2009-01-29 00:00:00,Bayer AG,14455,Phase 2 Clinical,2002-06-05 00:00:00,C2,9,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,Provecs Medical GmbH,1045268,Germany,DE,"immunostimulant (cancer/infection/vaccination), Provecs",62423,Biological,Discovery,Discovery,DR,DR,Cancer,651,true,2011-11-01 00:00:00,Provecs Medical GmbH,1045268,Discovery,2008-11-18 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"interleukin-2 follow-on biologic, Guangdong Weilun Biological Products",84921,Biological,Launched,Launched,L,L,Lung tumor,755,true,2005-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2005-12-31 00:00:00,R,12,Respiratory disease,711
IL-2 agonist,221,OTHER,Farmitalia Carlo Erba Srl,18924,Italy,IT,"interleukin-2-like growth factor, Yeda",7267,Biological,No Development Reported,No Development Reported,NDR,NDR,Neurodegenerative disease,233,false,2001-03-16 00:00:00,Pfizer Inc,18767,No Development Reported,2001-03-16 00:00:00,NDR,2,Neurological disease,677
IL-2 agonist,221,LOCAL_AND_MAJOR,University of Texas System,21864,US,US,INGN-301,14960,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2001-11-28 00:00:00,University of Texas System,21864,No Development Reported,2001-11-28 00:00:00,NDR,2,Neoplasm,230
IL-2 agonist,221,OTHER,Weizmann Institute of Science,15489,Italy,IT,"interleukin-2-like growth factor, Yeda",7267,Biological,No Development Reported,No Development Reported,NDR,NDR,Neurodegenerative disease,233,false,2001-03-16 00:00:00,Weizmann Institute of Science,15489,No Development Reported,2001-03-16 00:00:00,NDR,2,Neurological disease,677
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Ascites,2204,true,1997-12-31 00:00:00,Sinopharm,1055632,Launched,1997-12-31 00:00:00,L,13,Gastrointestinal disease,129
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Lung tumor,755,true,1997-12-31 00:00:00,Sinopharm,1055632,Registered,1997-12-31 00:00:00,R,12,Respiratory disease,711
IL-2 agonist,221,LOCAL_AND_MAJOR,Cell-Medicine Inc,1003462,Japan,JP,AFTVac,55115,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Glioblastoma,2454,true,2011-03-16 00:00:00,Cell-Medicine Inc,1003462,Phase 2 Clinical,2010-06-06 00:00:00,C2,9,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Cell-Medicine Inc,1003462,Japan,JP,AFTVac,55115,Biological,Phase 2 Clinical,No Development Reported,NDR,C2,Cancer,651,true,2011-03-16 00:00:00,Cell-Medicine Inc,1003462,Discovery,2002-04-30 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,Changchun Institute of Biological Products,1010156,China,CN,"interleukin-2 follow-on biologic, Changchun Institute of Biological Products",79074,Biological,Launched,Launched,L,L,Renal tumor,999,true,1997-12-31 00:00:00,Sinopharm,1055632,Launched,1997-12-31 00:00:00,L,13,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,Merck Serono SA,19862,US,US,tucotuzumab celmoleukin,21065,Biological,Discontinued,Discontinued,DX,DX,Ovary tumor,799,false,2008-04-23 00:00:00,Merck KGaA,18101,Discontinued,2008-04-23 00:00:00,DX,3,Endocrine disease,112
IL-2 agonist,221,LOCAL_AND_MAJOR,EMD Lexigen Research Center Corp,21956,US,US,tucotuzumab celmoleukin,21065,Biological,Discontinued,No Development Reported,NDR,DX,Breast tumor,49,false,2008-04-23 00:00:00,Merck KGaA,18101,No Development Reported,2003-10-13 00:00:00,NDR,2,Endocrine disease,112
IL-2 agonist,221,LOCAL_AND_MAJOR,EMD Lexigen Research Center Corp,21956,US,US,tucotuzumab celmoleukin,21065,Biological,Discontinued,No Development Reported,NDR,DX,Prostate tumor,276,false,2008-04-23 00:00:00,Merck KGaA,18101,No Development Reported,2003-10-13 00:00:00,NDR,2,Andrology,1785
IL-2 agonist,221,LOCAL_AND_MAJOR,Merck Serono SA,19862,US,US,NHS-IL2-LT,57922,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Melanoma,205,true,2014-01-22 00:00:00,Merck KGaA,18101,Phase 2 Clinical,2014-01-22 00:00:00,C2,9,Dermatological disease,95
IL-2 agonist,221,LOCAL_AND_MAJOR,Shanghai Hua Xin High Biotechnology Inc,1029201,China,CN,"recombinant human interleukin-2 (freeze-dried), Shanghai Hua Xin High Biotechnology Inc",79382,Biological,Launched,Launched,L,L,Renal cell carcinoma,1766,true,1997-12-31 00:00:00,Shanghai Hua Xin High Biotechnology Inc,1029201,Registered,1997-12-31 00:00:00,R,12,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,IDC-GP Pharm LLC,1064383,Venezuela,VE,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,IDC-GP Pharm LLC,1064383,Discovery,2011-08-23 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,OTHER,CEL-SCI Corp,15339,Philippines,PH,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Discovery,2015-02-11 00:00:00,DR,6,Neoplasm,230
IL-2 agonist,221,LOCAL_AND_MAJOR,CEL-SCI Corp,15339,US,US,Multikine,7401,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Head and neck tumor,623,true,2015-02-27 00:00:00,CEL-SCI Corp,15339,Phase 2 Clinical,1996-02-27 00:00:00,C2,9,Neoplasm,230
IL-2 agonist,221,OTHER,3SBio Inc,1016672,China,CN,"interleukin-2, 3SBio",79719,Biological,Launched,Launched,L,L,Renal cell carcinoma,1766,true,1997-12-31 00:00:00,Decade Sunshine Ltd,1084373,Registered,1997-12-31 00:00:00,R,12,Genitourinary disease,366
IL-2 agonist,221,LOCAL_AND_MAJOR,National Cancer Institute,20519,US,US,"glucocorticoid/rIL-2 (inflammation/immune-mediated disorders/transplant rejection), NCI",84550,Biological,Discovery,Discovery,DR,DR,Inflammatory disease,188,true,2004-08-31 00:00:00,US Government,20516,Discovery,2004-08-31 00:00:00,DR,6,Inflammatory disease,188
IL-2 agonist,221,LOCAL_AND_MAJOR,National Cancer Institute,20519,US,US,"glucocorticoid/rIL-2 (inflammation/immune-mediated disorders/transplant rejection), NCI",84550,Biological,Discovery,Discovery,DR,DR,Immune disorder,185,true,2004-08-31 00:00:00,US Government,20516,Discovery,2004-08-31 00:00:00,DR,6,Immune disorder,185
IL-2 agonist,221,LOCAL_AND_MAJOR,National Institutes of Health,20518,US,US,"glucocorticoid/rIL-2 (inflammation/immune-mediated disorders/transplant rejection), NCI",84550,Biological,Discovery,Discovery,DR,DR,Inflammatory disease,188,true,2004-08-31 00:00:00,US Government,20516,Discovery,2004-08-31 00:00:00,DR,6,Inflammatory disease,188
IL-2 agonist,221,OTHER,Zenotech Laboratories Ltd,1021416,India,IN,"interleukin-2 follow-on-biologic, Zenotech",79967,Biological,Launched,Launched,L,L,Renal cell carcinoma,1766,true,2008-03-31 00:00:00,Daiichi Sankyo Co Ltd,1017506,Launched,2008-03-31 00:00:00,L,13,Genitourinary disease,366
