Action,ActionId,AuthorityGroup,Company,CompanyId,CompanyOwnershipRelationship,Country,CountryId,Drug,DrugId,DrugRelationship,EntityType,HighestPatStatus,HighestPatStatusForCnty,HighestPatStatusId,HighestPatStatusIdForCnty,Indication,IndicationId,LatestChange,ParentCompany,ParentCompanyId,Patent,PatentId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Acid ceramidase stimulator,16836,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Alpha-L-iduronidase stimulator,18441,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Galactocerebrosidase stimulator,36308,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Sphingomyelin phosphodiesterase stimulator,51969,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
N-acetylgalactosamine 6 sulfatase stimulator,60172,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Beta-galactosidase stimulator,7150,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Beta-N-acetylhexosaminidase stimulator,7170,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Alpha-glucosidase 1 stimulator,8578,null,Bionaturis,1054868,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Bionaturis,1054868,WO-2010103137,PA5717158,First Publication,2010-09-16 00:00:00,PUB,2,Cardiovascular disease,57
Beta-N-acetylhexosaminidase inhibitor,676,null,Hospital for Sick Children,16994,Owner,US,US,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Hospital for Sick Children,16994,US-20110195985,PA6538814,First Priority,2010-02-09 00:00:00,PRI,1,Cardiovascular disease,57
Beta-N-acetylhexosaminidase inhibitor,676,null,Hospital for Sick Children,16994,Owner,US,US,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Hospital for Sick Children,16994,US-20110195985,PA6538814,First Publication,2011-08-11 00:00:00,PUB,2,Cardiovascular disease,57
Diagnostic agent,4154,null,Agency For Science Technology & Research,1006569,Owner,Singapore,SG,null,null,null,null,First Publication,First Priority,PUB,PRI,Morquio disease,1880,null,Agency For Science Technology & Research,1006569,US-20150192589,PA8229147,First Priority,2014-01-08 00:00:00,PRI,1,Cardiovascular disease,57
Diagnostic agent,4154,null,Agency For Science Technology & Research,1006569,Owner,US,US,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Agency For Science Technology & Research,1006569,US-20150192589,PA8229147,First Publication,2015-07-09 00:00:00,PUB,2,Cardiovascular disease,57
Androgen receptor modulator,836,null,GlaxoSmithKline plc,28355,Owner,US,US,GSK-2881078,89982,Product (derivative),null,First Publication,First Priority,PUB,PRI,Morquio disease,1880,null,GlaxoSmithKline plc,28355,WO-2015110958,PA8244691,First Priority,2014-01-21 00:00:00,PRI,1,Cardiovascular disease,57
Androgen receptor modulator,836,null,GlaxoSmithKline plc,28355,Owner,World,WO,GSK-2881078,89982,Product (derivative),null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,GlaxoSmithKline plc,28355,WO-2015110958,PA8244691,First Publication,2015-07-30 00:00:00,PUB,2,Cardiovascular disease,57
C-type natriuretic peptide ligand,16841,null,Ascendis Pharma A/S,1007879,Owner,European Patent,EP,null,null,null,null,First Publication,First Priority,PUB,PRI,Morquio disease,1880,null,Ascendis Pharma A/S,1007879,WO-2016110577,PA8748861,First Priority,2015-01-09 00:00:00,PRI,1,Cardiovascular disease,57
C-type natriuretic peptide ligand,16841,null,Ascendis Pharma A/S,1007879,Owner,World,WO,null,null,null,null,First Publication,First Publication,PUB,PUB,Morquio disease,1880,null,Ascendis Pharma A/S,1007879,WO-2016110577,PA8748861,First Publication,2016-07-14 00:00:00,PUB,2,Cardiovascular disease,57
