Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Pulmonary fibrosis,708,STEP-IPF,Sildenafil Trial of Exercise Performance in Idiopathic Pulmonary Fibrosis,Duke University,Interventional,21864,2007-08-31 00:00:00,Completed
null,2,Phase Not Applicable,PNA,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,The Effect of Nerve Sparing Anterior Resection on Erectile Function And The Prospect of Therapeutic Early Intervention,"Department of Health, NHS Trusts Clinical Trials Register",Interventional,128821,1999-09-01 00:00:00,Completed
null,1,Phase Not Applicable,PNA,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Chronic obstructive pulmonary disease,1185,null,Sildenafil effect on ventilator weaning,Artesh University of Medical Sciences,Interventional,315537,2010-07-01 00:00:00,No longer recruiting
null,1,Phase Not Applicable,PNA,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Erectile dysfunction,186,null,Efficacy and Safety Study of Combined Oral and Injection Therapy for Erectile Dysfunction,Keogh Institute for Medical Research,Interventional,31502,2007-05-31 00:00:00,No longer recruiting
null,1,Phase 0 Clinical,C0,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Is Blood Flow Through IPAVA and PFO Related to Breath-hold and SCUBA Diving-induced Pulmonary Hypertension?,University of Oregon,Interventional,380110,2019-07-31 00:00:00,Not yet recruiting
null,1,Phase 0 Clinical,C0,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Heart disease,626,null,Is Blood Flow Through IPAVA and PFO Related to Breath-hold and SCUBA Diving-induced Pulmonary Hypertension?,University of Oregon,Interventional,380110,2019-07-31 00:00:00,Not yet recruiting
null,2,Phase 1b Clinical,C1B,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Solid tumor,725,null,"Doxorubicin With or Without Sildenafil, With Analysis of Cardiac Markers",Virginia Commonwealth University,Interventional,78292,2011-08-11 00:00:00,Completed
null,1,Phase 1b Clinical,C1B,sildenafil citrate,8713,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",N,N,PHASE NOT SPECIFIED,NS,Brain disease,556,SANE,Sildenafil Administration to Treat Neonatal Encephalopathy,McGill University Health Center,Interventional,264172,2016-07-31 00:00:00,Recruiting
null,3,Phase 1/Phase 2 Clinical,C12,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Renal disease,286,Aim 3 BNP/PDEV,Low-Dose Intravenous (IV) Infusion of BNP in the Presence and Absence of Acute Type-V Phosphodiesterase (PDE-V) in Improving Renal Function in Hospitalized Chronic Heart Failure (CHF) Patients With Renal Dysfunction,Mayo Clinic Foundation,Interventional,198143,2009-10-31 00:00:00,Recruiting
null,1,Phase 1/Phase 2 Clinical,C12,sildenafil citrate,8713,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Dysmenorrhea,105,null,Viagra in the Treatment of Primary Dysmenorrhea,Milton S. Hershey Medical Center,Interventional,43401,2007-05-31 00:00:00,Completed
null,2,Phase 2b Clinical,C2B,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Idiopathic pulmonary fibrosis,3771,null,"Efficacy, Safety and Tolerability Study of Pirfenidone in Combination With Sildenafil in Participants With Advanced Idiopathic Pulmonary Fibrosis (IPF) and Risk of Group 3 Pulmonary Hypertension","F Hoffmann-La Roche AG, Roche Holding AG",Interventional,278144,2017-01-13 00:00:00,No longer recruiting
null,1,Phase 2/Phase 3 Clinical,C23,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Raynauds disease,478,PROFIL,'As Required' Oral Sildenafil in Raynaud's Phenomenon,"University Hospital, Grenoble",Interventional,172693,2013-11-30 00:00:00,Completed
null,3,Phase 2/Phase 3 Clinical,C23,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Idiopathic pulmonary fibrosis,3771,null,Targeting Vascular Reactivity in Idiopathic Pulmonary Fibrosis,University of Iowa,Interventional,60609,2009-09-30 00:00:00,Terminated
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,To Yield Further Information On The Efficacy And Safety Of Viagra Among Subjects With Arterial Hypertension,Pfizer Inc,Interventional,21127,2005-03-31 00:00:00,Completed
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",Y,Y,Launched,L,Erectile dysfunction,186,null,Assess the Effect of Daily Treatment of Vardenafil 20 mg or Sildenafil 100 mg and Placebo on Sperm Function,Bayer AG,Interventional,31229,2005-01-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,null,Open-label Access Study Of Sildenafil In Adult Patients With Pulmonary Arterial Hypertension (PAH) Completing A1481244 Study,Pfizer Inc,Interventional,51421,null,No longer recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Bioavailability,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,Study Of Bioavailability Of Two Sildenafil 100 mg Oral Tablet Formulations,Pfizer Inc,Interventional,55251,2009-04-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Prostate tumor,276,HBOT,Can Hyperbaric Oxygen Improve Erectile Function Following Surgery for Prostate Cancer,Hartford Hospital,Interventional,55976,2009-07-31 00:00:00,No longer recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Depression,93,null,Study of Sildenafil for Treatment of SSRI-Antidepressant Sexual Dysfunction in Women,University of New Mexico,Interventional,33122,2001-01-31 00:00:00,Completed
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,Avanafil Versus Sildenafil in Spinal Cord Injury Erectile Dysfunction,"Hospital Nacional de Paraplejicos, Toledo, Spain",Interventional,299917,2016-04-01 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Fetal growth restriction,3103,null,Viagra for the Treatment of IUGR,Rambam Health Care Campus,Interventional,44144,2006-07-31 00:00:00,Not yet recruiting
null,3,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Obesity,238,null,Sildenafil Activates Browning of White Adipose and Improves Insulin Sensitivity,Xiang Guang International Co Ltd,Interventional,237405,2015-08-31 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Emphysema,111,null,Smoking Cessation and Functional CT Assessment,University of Iowa,Interventional,323522,2018-03-19 00:00:00,Recruiting
Asian Ancestry,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,A Study of Tadalafil and Sildenafil in Men With Erectile Dysfunction in China,Eli Lilly & Co,Interventional,77348,2011-06-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Cardiac failure,55,null,Evaluation of Sildenafil for the Treatment of Moderate Congestive Heart Failure,University of New Mexico,Interventional,36389,2008-11-30 00:00:00,Not yet recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Lung injury,1489,null,Does Sildenafil Protect Against Pulmonary Related Complications Following Cardiopulmonary Bypass?,NHS Greater Glasgow,Interventional,22929,2006-06-30 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Pulmonary artery hypertension,3510,null,Comparison Of Efficacy Of Different Treatment Regimens In Pulmonary Artery Hypertension Secondary To Lung Disease And/Or Hypoxia,All India Institute of Medical Sciences,Interventional,125351,2011-09-01 00:00:00,Recruiting
null,3,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,PADN-PAH,A Study to Investigate the Efficacy of PADN to Improved Functional Capacity and Hemodynamics in Patients With PAH,"Nanjing First Hospital, Nanjing Medical University",Interventional,215545,2014-11-28 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,Y,Launched,L,Erectile dysfunction,186,null,Effects of Sildenafil on Penile Vascular Function in Hypertensive Men With Erectile Dysfunction,Instituto Nacional de Cardiologia,Interventional,247590,2014-10-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Use of Sildenafil to Improve the Postoperative Course in Children Undergoing Surgical Ventricular Septal Defect Closure With Moderate Pulmonary Hypertension,Universiteit Maastricht,Interventional,178589,2013-11-07 00:00:00,Recruiting
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,A Study in Patients With Erectile Dysfunction,Eli Lilly & Co,Interventional,66373,2010-05-31 00:00:00,Completed
null,2,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Erectile dysfunction,186,null,A placebo-controlled study to assess the efficacy of RWJ-387273 compared to sildenafil citrate in patients with male erectile dysfunction (MED),Johnson & Johnson,Interventional,49052,2005-10-24 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Atrial septal defect,1893,null,First Repair Treatment in ASD Patients with PAH,"Okayama University Graduate School of Medicine, Dentistry and Pharmaceutical Sciences",Interventional,242016,2015-09-29 00:00:00,Not yet recruiting
null,3,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Pulmonary artery hypertension,3510,null,"An Open-label Trial to Study the Efficacy of Oral Sildenafil, a Specific Pulmonary Vasodilator versus Inhaled Nitric Oxide in Patients with Pulmonary Arterial Hypertension",University of Alberta,Interventional,111534,2002-05-21 00:00:00,Status not specified
null,2,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Pulmonary artery hypertension,3510,null,An experimental study to compare the therapeutic and side effects of tadalafil and sildenafil in children and adolescents with pulmonary arterial hypertension,Imam Hossein Hospital,Interventional,189435,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,An open-label study to evaluate the efficacy of sildenafil for long-term treatment of nonoperable chronic thromboembolic pulmonary hypertension,University of Giessen,Interventional,114348,2003-04-15 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,An open-label study to determine the safety and efficacy of sildenafil (Viagra) in kidney transplant recipients with erectile dysfunction,Hospital de Especialidades,Interventional,112839,2002-02-28 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,An open-label study to evaluate efficacy and safety of sildenafil for treating erectile dysfunction in patients on dialysis,Dokuz Eylul University Hospital,Interventional,112865,2002-08-31 00:00:00,Status not specified
null,3,Phase not specified,NS,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Coronary artery disease,80,The SCORECARD Project,"Sensitivity of using intraoperative ultrasound using MiraQ for the assessment of graft patency following coronary artery bypass graft (CABG) surgery, and the effect of ischemic preconditioning on these measurements - a feasibility study for the SCORECARD project",University of Auckland,Interventional,268388,2016-09-14 00:00:00,Not yet recruiting
null,2,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Obstructive sleep apnea,3519,null,A prospective randomised study to compare sildenafil versus nasal continuous positive airway pressure in patients with Severe obstructive sleep apnoea syndrome and erectile dysfunction,Universita degli Studi di Roma La Sapienza,Interventional,244154,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,"A Double-Blind, Placebo-Controlled, Randomized Study To Evaluate Safety and Efficacy of Sildenafil Citrate in The Treatment of Parkinson-Emergent Erectile Dysfunction",AJA University of Medical Sciences,Interventional,144843,null,Completed
null,2+,Phase not specified,NS,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,null,null,null,Renin-Angiotensin Aldosterone System and Fibrinolysis Interaction in Humans-Specific Aim 3,Vanderbilt University,Interventional,166255,2007-12-31 00:00:00,Completed
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,"A double-blind, placebo-controlled, randomized trial to assess the efficacy and safety of oral sildenafil (Viagra) in men with erectile dysfunction caused by spinal cord injury",Stoke Mandeville Hospital,Interventional,105789,1998-12-31 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,A Trial To Evaluate The Treatment of Erectile Dysfunction With Sildenafil Citrate (Viagra) in Parkinsonism Due to Parkinson's Disease or Multiple System Atrophy With Observations on Orthostatic Hypotension,The National Hospital for Neurology and Neurosurgery,Interventional,148624,null,Completed
null,2,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,Y,PHASE NOT SPECIFIED,NS,Coronary artery disease,80,null,"A comparative, placebo-controlled, randomized study to assess the effect of sildenafil on human vascular function, platelet activation, and myocardial ischemia",National Heart Lung and Blood Institute,Interventional,114610,2002-10-31 00:00:00,Status not specified
null,2,Phase not specified,NS,sildenafil citrate,8713,Bioequivalence,N,N,PHASE NOT SPECIFIED,NS,null,null,null,"Assessment of pharmacokinetic parameters and relative bioavailability of a conclusion that the bioequivalence of the drug EREKSEZIL (sildenafil 100 mg tablets, film-coated, West Pharma Produshoes de Espesialidadesh Farmaseutikash SA, Portugal) and Viagra (sildenafil 100 mg coated tablets film-coated; Pfizer PGM, France)",EGIS Gyogyszergyar RT,Interventional,168925,null,Completed
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,Y,PHASE NOT SPECIFIED,NS,Pulmonary edema,3546,null,Sildenafil for the treatment of Severe Form of Edema in Swimmers,Duke University,Interventional,253516,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Erectile dysfunction,186,null,"A randomized, double-blind, placebo-controlled trial to evaluate the efficacy of sildenafil citrate in male patients with erectile dysfunction",The Male Clinic,Interventional,72584,2003-03-06 00:00:00,Status not specified
null,3,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,null,A Study of Viagra and XCalibur in Healthy Volunteers,iX Biopharma Ltd,Interventional,340462,2016-12-19 00:00:00,Completed
null,3,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Bioequivalence,Bioavailability,Pharmacokinetics",Y,Y,Launched,L,Pulmonary artery hypertension,3510,null,A Pivotal Bioequivalence Study Between The Sildenafil Powder For Oral Suspension (10 mg/ml) And The Sildenafil 10 mg Immediate Release (IR) Tablet Relative To The Revatio 20 mg IR Tablet In Healthy Volunteers Under Fasting Conditions,Pfizer Inc,Interventional,72540,2011-01-31 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,null,Pharmacokinetics of Sildenafil Orally Soluble Film,CTC Bio Inc,Interventional,144142,2012-08-16 00:00:00,Completed
null,1+,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Sickle cell anemia,303,null,Evaluation of Hydroxyurea Plus L-Arginine or Sildenafil to Treat Sickle Cell Anemia,National Institutes of Health Clinical Center,Interventional,31174,2003-03-10 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Raynauds disease,478,null,Topical 10% Nifedipine Versus 5% Sildenafil in Secondary Raynaud,Pontificia Universidad Catolica De Chile,Interventional,286097,2016-08-31 00:00:00,Completed
null,3+,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Pharmacokinetics",Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"A randomized, three-way crossover study to evaluate the safety and pharmacokinetics of macitentan and sildenafil in healthy males",Actelion Pharmaceuticals Ltd,Interventional,112039,2012-09-02 00:00:00,No longer recruiting
null,3,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Cardiopulmonary Function Assessment and NO-Based Therapies for Subjects With Hemolysis-Associated Pulmonary Hypertension,National Heart Lung and Blood Institute,Interventional,184901,2006-07-09 00:00:00,Completed
null,3,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Sickle cell anemia,303,null,Cardiopulmonary Function Assessment and NO-Based Therapies for Subjects With Hemolysis-Associated Pulmonary Hypertension,National Heart Lung and Blood Institute,Interventional,184901,2006-07-09 00:00:00,Completed
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Efficacy,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Brain ischemia,1636,null,Sildenafil for DCI,University of Mississippi,Interventional,285864,2016-12-31 00:00:00,Recruiting
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Efficacy,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,null,Interaction Between Fluvoxamine and Sildenafil,University of Heidelberg,Interventional,46003,2003-02-28 00:00:00,Completed
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Vascular insufficiency,3909,SC pregnancy,Sildenafil Citrate Effect on in Vivo Human Trophoblast Research,Hospital General Universitario de Valencia,Interventional,305278,2017-09-01 00:00:00,Recruiting
null,5,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,null,Sorafenib Study: Dosing in Patients With Pulmonary Arterial Hypertension (PAH),University of Chicago,Interventional,5124,2007-03-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,BOC_PK,The Boceprevir and Sildenafil Pharmacokinetics Study,Imperial College London,Interventional,83588,2012-12-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Cardiac surgical procedure,3045,REVAKI-001,"Pharmacokinetic profile, safety and tolerability of sildenafil (REVATIO) in cardiac surgery patients with chronic kidney disease",University of Leicester,Interventional,277281,2013-04-01 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,N,Launched,L,Erectile dysfunction,186,null,"Open-label, randomized, crossover study on the comparative pharmacokinetics and bioequivalence of drugs Sildenafil tablets, film-coated, 20 mg (Joint-Stock Company ""Vertex"", Russia) and Revatio tablets, film-coated, 20 mg (""Pfizer PGM"", France)",JSC Vertex,Interventional,253221,2016-02-09 00:00:00,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,No Development Reported,NDR,Diastolic heart failure,3296,null,"Open-label, randomized, crossover study of the comparative pharmacokinetics and bioequivalence of drugs RO-MAN tablets, film-coated 100 mg (""Sinmedik Laboratories"", India) and Viagra tablets, film-coated 100 mg (""Pfizer PGM"", France) in healthy volunteers",Farmstrateg Ltd,Interventional,257254,2016-03-29 00:00:00,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Pulmonary artery hypertension,3510,null,"Open-label, randomized, crossover study of the comparative pharmacokinetics and bioequivalence of drugs RO-MAN tablets, film-coated 100 mg (""Sinmedik Laboratories"", India) and Viagra tablets, film-coated 100 mg (""Pfizer PGM"", France) in healthy volunteers",Farmstrateg Ltd,Interventional,257254,2016-03-29 00:00:00,Status not specified
null,3,Phase 1 Clinical,C1,sildenafil citrate,8713,Pharmacodynamics,Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Study to Evaluate Hemodynamic Response to to a Sublingual Dose of Gylceryl Trinitrate in Subjects Receiving TA-1790, Sildenafil Citrate and Placebo",VIVUS Inc,Interventional,88295,2004-03-31 00:00:00,Completed
null,3,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Hypoactive sexual desire disorder,2039,null,Lybrido for Female Sexual Dysfunction,Emotional Brain BV,Interventional,119433,2011-09-30 00:00:00,Completed
null,4,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Premature ejaculation,1274,null,"A randomized, single-blind, placebo-controlled study to compare the clinical efficacy and safety of the on-demand use of paroxetine, dapoxetine, sildenafil and combined dapoxetine with sildenafil in treatment of patients with premature ejaculation (PE)",Sohag University,Interventional,335223,null,Status not specified
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Movement disorder,368,null,Sildenafil (Viagra) for the Treatment of Dyskinesias in Parkinson's Disease,Loma Linda University,Interventional,196591,2002-02-28 00:00:00,Terminated
null,2,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Cystic fibrosis,88,null,The effect of sildenafil in cystic fibrosis disease,Isfahan University of medical Sciences,Interventional,292984,2016-02-21 00:00:00,No longer recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Muscular dystrophy,215,null,Safety and efficacy of PDE5 inhibitor to dystrophinopathy,Toneyama National hospital,Interventional,338005,2012-08-03 00:00:00,Completed
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,To study the positive effect of Sidenafil on quality of life and exercise capacity in heart disease patients,Postgraduate Institute of Medical Education and Research,Interventional,326644,2016-01-02 00:00:00,Completed
null,6,Phase 2 Clinical,C2,sildenafil citrate,8713,Safety,N,N,Launched,L,Pulmonary artery hypertension,3510,null,Compassionate Use of Beraprost Sodium 314d Modified Release (BPS-314d-MR) for Patients With Pulmonary Arterial Hypertension (PAH),Lundquist Institute,Interventional,158422,2013-11-30 00:00:00,No longer recruiting
null,5,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,Improving Erectile Function and Quality of Life After Prostate Cancer Treatment,Case Comprehensive Cancer Center,Interventional,162201,2013-07-31 00:00:00,Terminated
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Pulmonary artery hypertension,3510,RePo1,Revatio Portal-Pulmonary Arterial Hypertension Trial,The University Health Network,Interventional,84387,2012-10-31 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Chronic obstructive pulmonary disease,1185,null,Sildenafil for Chronic Obstructive Pulmonary Disease,Columbia University,Interventional,21841,2005-02-28 00:00:00,Completed
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Vitelliform macular dystrophy,3389,null,A two-year trial to evaluate the PDE5/6 inhibition with sildenafil to reduce choroidal ischemia and treat age-related macular degeneration,"National Cancer Institute, National Institutes of Health",Interventional,348811,null,Status not specified
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,"A Double-Blind, Randomized, Controlled Study on the Benefit-Risk Profile of in the Treatment of at Term or Late Preterm Newborn Infants With Severe Respiratory Disorders and Pulmonary Hypertension",Ospedale Pediatrico Bambino Gesù (IRCCS),Interventional,170358,2007-10-04 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Decubitus ulcer,2568,null,Efficacy of topical formulation of sildenafil 10% in bed sore healing,Tehran University of Medical Sciences,Interventional,315097,2011-07-01 00:00:00,No longer recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Scleroderma,1105,null,Sildenafil for Treatment of Digital Ulcers in Patients With Systemic Sclerosis,Charite Universitaetsmedizin Berlin,Interventional,57239,2004-02-29 00:00:00,Completed
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Tricuspid atresia,1573,SAFO,Sildenafil After the Fontan Operation,Childrens Hospital of Philadelphia,Interventional,4425,2007-12-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,Ivory Study,Sildenafil in the Post-Cardiac Surgery in Children,Fundacion para la Investigacion Biomedica del Hospital Gregorio Maranon,Interventional,172106,2014-01-09 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Pulmonary edema,3546,null,Sildenafil for Swimming-Induced Pulmonary Edema (SIPE) Prevention,Duke University,Interventional,354721,2019-05-01 00:00:00,Recruiting
null,2,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Erectile dysfunction,186,null,Evaluate the Effects of GPI-1485 on Erectile Function Following Bilateral Nerve-Sparing Prostatectomy,Eisai Medical Research Inc,Interventional,37326,2003-12-31 00:00:00,Completed
null,2,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,SR-PAAS,Study Looking at Combination Therapy (Sitaxsentan + Sildenafil) Versus Monotherapy (Sitaxsentan Alone) SR-PAAS -Sitaxentan Efficacy and Safety Trial With a Randomized Prospective Assessment of Adding Sildenafil,Pfizer Inc,Interventional,36927,2009-05-31 00:00:00,Terminated
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,null,An Open-Label Access Study For Subjects Who Completed A1481156,Pfizer Inc,Interventional,86718,2012-11-30 00:00:00,No longer recruiting
